acc,iter,time,units
0.8043143297380585,77,0.13772296905517578,10
0.810477657935285,78,0.13646793365478516,10
0.8043143297380585,79,0.1422290802001953,10
0.8058551617873652,80,0.13749003410339355,10
0.7996918335901386,81,0.14580392837524414,10
0.8012326656394453,82,0.14187979698181152,10
0.7919876733436055,83,0.1548631191253662,10
0.7996918335901386,84,0.14790797233581543,10
0.810477657935285,85,0.14925098419189453,10
0.8058551617873652,86,0.15241503715515137,10
0.7996918335901386,87,0.15300202369689941,10
0.8181818181818182,88,0.15231895446777344,10
0.8089368258859785,89,0.1576521396636963,10
0.8012326656394453,90,0.15450000762939453,10
0.8089368258859785,91,0.15868592262268066,10
0.8043143297380585,92,0.15808987617492676,10
0.802773497688752,93,0.16617989540100098,10
0.7996918335901386,94,0.1657400131225586,10
0.8073959938366718,95,0.16659998893737793,10
0.7950693374422187,96,0.17063403129577637,10
0.8166409861325116,97,0.19164109230041504,10
0.8212634822804314,98,0.2069239616394043,10
0.8120184899845917,99,0.20594215393066406,10
0.7904468412942989,100,0.18928003311157227,10
0.8135593220338984,101,0.2078089714050293,10
0.8120184899845917,102,0.19907402992248535,10
0.8043143297380585,103,0.19764113426208496,10
0.8012326656394453,104,0.23064494132995605,10
0.8058551617873652,105,0.24041318893432617,10
0.810477657935285,106,0.1850728988647461,10
0.8228043143297381,107,0.19449090957641602,10
0.8197226502311248,108,0.1898808479309082,10
0.8089368258859785,109,0.19185805320739746,10
0.8181818181818182,110,0.1927490234375,10
0.810477657935285,111,0.2023179531097412,10
0.802773497688752,112,0.19754791259765625,10
0.8197226502311248,113,0.21446681022644043,10
0.8228043143297381,114,0.20291590690612793,10
0.8228043143297381,115,0.2046201229095459,10
0.802773497688752,116,0.2044830322265625,10
0.8181818181818182,117,0.21491193771362305,10
0.810477657935285,118,0.21200203895568848,10
0.8135593220338984,119,0.21243000030517578,10
0.8120184899845917,120,0.2177729606628418,10
0.8228043143297381,121,0.2152998447418213,10
0.8135593220338984,122,0.21498799324035645,10
0.8212634822804314,123,0.21879100799560547,10
0.8166409861325116,124,0.21877813339233398,10
0.8320493066255779,125,0.2231898307800293,10
0.8120184899845917,126,0.2249290943145752,10
0.8228043143297381,127,0.22605395317077637,10
0.8151001540832049,128,0.22687792778015137,10
0.8166409861325116,129,0.22947287559509277,10
0.8243451463790447,130,0.22987699508666992,10
0.8335901386748844,131,0.24526190757751465,10
0.8228043143297381,132,0.23676109313964844,10
0.7996918335901386,133,0.23370099067687988,10
0.8197226502311248,134,0.23633503913879395,10
0.8089368258859785,135,0.2405869960784912,10
0.8212634822804314,136,0.23946690559387207,10
0.8058551617873652,137,0.23914408683776855,10
0.8089368258859785,138,0.24305200576782227,10
0.8305084745762712,139,0.2419118881225586,10
0.8135593220338984,140,0.24665594100952148,10
0.8258859784283513,141,0.24649500846862793,10
0.8181818181818182,142,0.2483367919921875,10
0.8397534668721109,143,0.25461697578430176,10
0.8197226502311248,144,0.25373220443725586,10
0.8320493066255779,145,0.2550809383392334,10
0.8228043143297381,146,0.2563509941101074,10
0.8228043143297381,147,0.257094144821167,10
0.8335901386748844,148,0.25928688049316406,10
0.8351309707241911,149,0.2634150981903076,10
0.810477657935285,150,0.26247715950012207,10
0.8212634822804314,151,0.26589298248291016,10
0.8181818181818182,152,0.26787710189819336,10
0.8335901386748844,153,0.2711758613586426,10
0.8043143297380585,154,0.2308940887451172,10
0.8382126348228043,155,0.2691349983215332,10
0.8243451463790447,156,0.2748270034790039,10
0.8058551617873652,157,0.22218704223632812,10
0.8289676425269645,158,0.27869391441345215,10
0.8089368258859785,159,0.27671289443969727,10
0.8335901386748844,160,0.2789928913116455,10
0.8166409861325116,161,0.20906710624694824,10
0.8181818181818182,162,0.25946903228759766,10
0.8135593220338984,163,0.2837638854980469,10
0.8228043143297381,164,0.2469019889831543,10
0.847457627118644,165,0.2869091033935547,10
0.8212634822804314,166,0.2929961681365967,10
0.8397534668721109,167,0.2871518135070801,10
0.8335901386748844,168,0.2887899875640869,10
0.827426810477658,169,0.29434919357299805,10
0.8289676425269645,170,0.2961599826812744,10
0.8135593220338984,171,0.17856097221374512,10
0.810477657935285,172,0.2906019687652588,10
0.8505392912172574,173,0.29435205459594727,10
0.8351309707241911,174,0.3013889789581299,10
0.8228043143297381,175,0.3005831241607666,10
0.8382126348228043,176,0.308290958404541,10
0.8058551617873652,177,0.23639798164367676,10
0.8351309707241911,178,0.30896806716918945,10
0.8397534668721109,179,0.31418418884277344,10
0.827426810477658,180,0.31182312965393066,10
0.827426810477658,181,0.315263032913208,10
0.8397534668721109,182,0.31637096405029297,10
0.8243451463790447,183,0.32033491134643555,10
0.8428351309707242,184,0.3219430446624756,10
0.847457627118644,185,0.32372188568115234,10
0.8166409861325116,186,0.21554303169250488,10
0.8443759630200308,187,0.32367610931396484,10
0.8289676425269645,188,0.32657408714294434,10
0.8320493066255779,189,0.3288590908050537,10
0.8536209553158706,190,0.33544206619262695,10
0.8428351309707242,191,0.3364992141723633,10
0.8289676425269645,192,0.34917187690734863,10
0.8120184899845917,193,0.3422229290008545,10
0.8582434514637904,194,0.34223484992980957,10
0.8582434514637904,195,0.3435959815979004,10
0.8443759630200308,196,0.3440217971801758,10
0.8597842835130971,197,0.3440718650817871,10
0.8597842835130971,198,0.34665989875793457,10
0.8335901386748844,199,0.275068998336792,10
0.8659476117103235,200,0.3489360809326172,10
0.699537750385208,1,0.003832101821899414,50
0.5346687211093991,2,0.0063800811767578125,50
0.6949152542372882,3,0.009294986724853516,50
0.6964560862865947,4,0.011624813079833984,50
0.6979969183359014,5,0.014371871948242188,50
0.7134052388289677,6,0.016889095306396484,50
0.711864406779661,7,0.01951289176940918,50
0.6964560862865947,8,0.022085905075073242,50
0.7565485362095532,9,0.02579188346862793,50
0.7426810477657936,10,0.026845932006835938,50
0.7642526964560863,11,0.02958393096923828,50
0.773497688751926,12,0.03566884994506836,50
0.7318952234206472,13,0.03493976593017578,50
0.765793528505393,14,0.03761792182922363,50
0.7627118644067796,15,0.041525840759277344,50
0.7596302003081664,16,0.043279170989990234,50
0.7765793528505393,17,0.04527592658996582,50
0.7796610169491526,18,0.048245906829833984,50
0.7904468412942989,19,0.05101203918457031,50
0.7966101694915254,20,0.05427098274230957,50
0.7796610169491526,21,0.05694699287414551,50
0.7842835130970724,22,0.058962106704711914,50
0.7688751926040062,23,0.062268972396850586,50
0.7704160246533128,24,0.06513309478759766,50
0.7966101694915254,25,0.06745219230651855,50
0.7812018489984591,26,0.06915783882141113,50
0.7842835130970724,27,0.07147789001464844,50
0.7981510015408321,28,0.07430601119995117,50
0.8012326656394453,29,0.07679605484008789,50
0.7935285053929122,30,0.08041000366210938,50
0.8043143297380585,31,0.08223509788513184,50
0.7919876733436055,32,0.08574604988098145,50
0.7904468412942989,33,0.08814787864685059,50
0.8120184899845917,34,0.09286689758300781,50
0.8058551617873652,35,0.0935509204864502,50
0.8043143297380585,36,0.09516310691833496,50
0.8043143297380585,37,0.10113906860351562,50
0.7996918335901386,38,0.10206985473632812,50
0.8135593220338984,39,0.10349202156066895,50
0.8043143297380585,40,0.10429215431213379,50
0.8058551617873652,41,0.1098179817199707,50
0.8120184899845917,42,0.11447715759277344,50
0.8012326656394453,43,0.13225984573364258,50
0.7966101694915254,44,0.1271991729736328,50
0.8166409861325116,45,0.11897087097167969,50
0.8120184899845917,46,0.11954808235168457,50
0.802773497688752,47,0.12439298629760742,50
0.8135593220338984,48,0.12391996383666992,50
0.8166409861325116,49,0.12663507461547852,50
0.8089368258859785,50,0.1298379898071289,50
0.8166409861325116,51,0.13313508033752441,50
0.8305084745762712,52,0.13593816757202148,50
0.8228043143297381,53,0.13862299919128418,50
0.8166409861325116,54,0.14053893089294434,50
0.8089368258859785,55,0.1423020362854004,50
0.8289676425269645,56,0.14555692672729492,50
0.8243451463790447,57,0.14939403533935547,50
0.8120184899845917,58,0.15982294082641602,50
0.8228043143297381,59,0.15732192993164062,50
0.8335901386748844,60,0.1597270965576172,50
0.8305084745762712,61,0.16601014137268066,50
0.8443759630200308,62,0.16024398803710938,50
0.8335901386748844,63,0.16798996925354004,50
0.8166409861325116,64,0.17332100868225098,50
0.8289676425269645,65,0.17127013206481934,50
0.8166409861325116,66,0.17090606689453125,50
0.8443759630200308,67,0.17554998397827148,50
0.8320493066255779,68,0.19479918479919434,50
0.827426810477658,69,0.1949610710144043,50
0.8412942989214176,70,0.1925671100616455,50
0.8289676425269645,71,0.19635796546936035,50
0.8397534668721109,72,0.2104799747467041,50
0.8258859784283513,73,0.19366693496704102,50
0.8443759630200308,74,0.1916639804840088,50
0.8412942989214176,75,0.19827008247375488,50
0.8351309707241911,76,0.2006220817565918,50
0.8443759630200308,77,0.21236896514892578,50
0.8536209553158706,78,0.21180200576782227,50
0.8335901386748844,79,0.2166609764099121,50
0.8489984591679507,80,0.2144169807434082,50
0.8289676425269645,81,0.21918296813964844,50
0.8505392912172574,82,0.22055387496948242,50
0.8320493066255779,83,0.24076414108276367,50
0.8551617873651772,84,0.2381129264831543,50
0.8412942989214176,85,0.23211288452148438,50
0.8428351309707242,86,0.23364710807800293,50
0.8520801232665639,87,0.2310340404510498,50
0.8489984591679507,88,0.23438000679016113,50
0.8659476117103235,89,0.24467802047729492,50
0.8597842835130971,90,0.25518798828125,50
0.8705701078582434,91,0.25406599044799805,50
0.8567026194144838,92,0.2612190246582031,50
0.8505392912172574,93,0.2546370029449463,50
0.8489984591679507,94,0.2546358108520508,50
0.8597842835130971,95,0.256882905960083,50
0.8705701078582434,96,0.26811981201171875,50
0.8659476117103235,97,0.2639029026031494,50
0.8536209553158706,98,0.26328277587890625,50
0.8674884437596302,99,0.2653498649597168,50
0.8520801232665639,100,0.2882089614868164,50
0.8459167950693375,101,0.2715630531311035,50
0.8782742681047766,102,0.27426981925964355,50
0.8659476117103235,103,0.2754530906677246,50
0.8659476117103235,104,0.28034400939941406,50
0.8751926040061633,105,0.28498291969299316,50
0.8736517719568567,106,0.2867569923400879,50
0.8721109399075501,107,0.2883009910583496,50
0.8705701078582434,108,0.28784704208374023,50
0.8875192604006163,109,0.2930138111114502,50
0.864406779661017,110,0.29451918601989746,50
0.8751926040061633,111,0.3022019863128662,50
0.8798151001540832,112,0.30184483528137207,50
0.884437596302003,113,0.3157920837402344,50
0.8705701078582434,114,0.3175199031829834,50
0.8736517719568567,115,0.34368205070495605,50
0.8721109399075501,116,0.3501319885253906,50
0.8813559322033898,117,0.3214271068572998,50
0.8828967642526965,118,0.3175930976867676,50
0.8782742681047766,119,0.32184910774230957,50
0.9090909090909091,120,0.3279440402984619,50
0.8921417565485362,121,0.3327291011810303,50
0.8921417565485362,122,0.32982397079467773,50
0.8597842835130971,123,0.3318159580230713,50
0.8921417565485362,124,0.33673810958862305,50
0.8813559322033898,125,0.33456993103027344,50
0.8767334360554699,126,0.3399989604949951,50
0.8751926040061633,127,0.34349894523620605,50
0.8751926040061633,128,0.34171605110168457,50
0.884437596302003,129,0.3520989418029785,50
0.8967642526964561,130,0.35144495964050293,50
0.8767334360554699,131,0.3534510135650635,50
0.884437596302003,132,0.3534221649169922,50
0.8859784283513097,133,0.35646796226501465,50
0.8721109399075501,134,0.35677599906921387,50
0.889060092449923,135,0.3631150722503662,50
0.8859784283513097,136,0.37090086936950684,50
0.8952234206471494,137,0.3715958595275879,50
0.9029275808936826,138,0.37471699714660645,50
0.8998459167950693,139,0.3714020252227783,50
0.8967642526964561,140,0.3810129165649414,50
0.8767334360554699,141,0.38174891471862793,50
0.9106317411402157,142,0.38283491134643555,50
0.8782742681047766,143,0.3869462013244629,50
0.9106317411402157,144,0.39269089698791504,50
0.8921417565485362,145,0.39255714416503906,50
0.8813559322033898,146,0.3928351402282715,50
0.8936825885978429,147,0.3990459442138672,50
0.8875192604006163,148,0.40236592292785645,50
0.9029275808936826,149,0.3985428810119629,50
0.8952234206471494,150,0.4078810214996338,50
0.8998459167950693,151,0.407271146774292,50
0.9060092449922958,152,0.4152801036834717,50
0.9029275808936826,153,0.41959404945373535,50
0.8674884437596302,154,0.43015193939208984,50
0.9090909090909091,155,0.44424009323120117,50
0.8983050847457628,156,0.4362218379974365,50
0.9029275808936826,157,0.4256119728088379,50
0.8906009244992296,158,0.44699907302856445,50
0.926040061633282,159,0.44400691986083984,50
0.889060092449923,160,0.43373608589172363,50
0.9106317411402157,161,0.4359869956970215,50
0.9044684129429892,162,0.44149208068847656,50
0.9106317411402157,163,0.4446871280670166,50
0.9167950693374423,164,0.4409139156341553,50
0.9244992295839753,165,0.4524669647216797,50
0.9121725731895224,166,0.45146799087524414,50
0.8998459167950693,167,0.44573497772216797,50
0.9152542372881356,168,0.45777392387390137,50
0.9183359013867488,169,0.47960591316223145,50
0.8983050847457628,170,0.4675028324127197,50
0.9029275808936826,171,0.4747350215911865,50
0.9229583975346687,172,0.4823770523071289,50
0.8983050847457628,173,0.4809260368347168,50
0.9152542372881356,174,0.48676514625549316,50
0.901386748844376,175,0.4730830192565918,50
0.9060092449922958,176,0.4756910800933838,50
0.9137134052388289,177,0.48004984855651855,50
0.9198767334360555,178,0.5002069473266602,50
0.9275808936825886,179,0.48987388610839844,50
0.926040061633282,180,0.4961221218109131,50
0.9090909090909091,181,0.4906330108642578,50
0.9337442218798151,182,0.5112969875335693,50
0.9306625577812019,183,0.554589033126831,50
0.9275808936825886,184,0.5189571380615234,50
0.9214175654853621,185,0.5037288665771484,50
0.8921417565485362,186,0.4951181411743164,50
0.9137134052388289,187,0.5191900730133057,50
0.9322033898305084,188,0.5028579235076904,50
0.9306625577812019,189,0.5138740539550781,50
0.9445300462249615,190,0.5157990455627441,50
0.9198767334360555,191,0.515038013458252,50
0.9183359013867488,192,0.5127429962158203,50
0.9244992295839753,193,0.5148499011993408,50
0.9183359013867488,194,0.5176539421081543,50
0.9244992295839753,195,0.5250411033630371,50
0.9152542372881356,196,0.5225069522857666,50
0.9506933744221879,197,0.5380558967590332,50
0.9337442218798151,198,0.5319831371307373,50
0.9368258859784283,199,0.5339751243591309,50
0.9214175654853621,200,0.5373129844665527,50
0.6964560862865947,1,0.005321979522705078,100
0.6964560862865947,2,0.00876307487487793,100
0.6964560862865947,3,0.01271200180053711,100
0.6964560862865947,4,0.016842126846313477,100
0.6964560862865947,5,0.020184993743896484,100
0.6964560862865947,6,0.024515867233276367,100
0.7673343605546995,7,0.028097152709960938,100
0.7642526964560863,8,0.03246712684631348,100
0.7627118644067796,9,0.035917043685913086,100
0.7395993836671803,10,0.040261030197143555,100
0.7611710323574731,11,0.04395008087158203,100
0.7719568567026194,12,0.04749488830566406,100
0.7642526964560863,13,0.05081796646118164,100
0.7796610169491526,14,0.05449700355529785,100
0.7842835130970724,15,0.059393882751464844,100
0.7919876733436055,16,0.0623478889465332,100
0.7842835130970724,17,0.0684812068939209,100
0.7827426810477658,18,0.07014799118041992,100
0.7950693374422187,19,0.07449698448181152,100
0.8058551617873652,20,0.07677006721496582,100
0.7919876733436055,21,0.08471298217773438,100
0.8058551617873652,22,0.08597707748413086,100
0.7904468412942989,23,0.08980512619018555,100
0.810477657935285,24,0.09216094017028809,100
0.8120184899845917,25,0.09702110290527344,100
0.8073959938366718,26,0.10045599937438965,100
0.7981510015408321,27,0.10551095008850098,100
0.802773497688752,28,0.10860896110534668,100
0.8166409861325116,29,0.11319684982299805,100
0.8073959938366718,30,0.11510086059570312,100
0.810477657935285,31,0.11959505081176758,100
0.8073959938366718,32,0.12278604507446289,100
0.8120184899845917,33,0.12853002548217773,100
0.8243451463790447,34,0.13031721115112305,100
0.8151001540832049,35,0.13396096229553223,100
0.8058551617873652,36,0.13797497749328613,100
0.8305084745762712,37,0.1431598663330078,100
0.8258859784283513,38,0.14495515823364258,100
0.8135593220338984,39,0.14911818504333496,100
0.8212634822804314,40,0.15506601333618164,100
0.8335901386748844,41,0.15674591064453125,100
0.8289676425269645,42,0.16269493103027344,100
0.8151001540832049,43,0.16412091255187988,100
0.8320493066255779,44,0.16881489753723145,100
0.8320493066255779,45,0.17271208763122559,100
0.8120184899845917,46,0.17862892150878906,100
0.8228043143297381,47,0.1789560317993164,100
0.8366718027734977,48,0.18346500396728516,100
0.8428351309707242,49,0.1871960163116455,100
0.8443759630200308,50,0.1890561580657959,100
0.8289676425269645,51,0.19523096084594727,100
0.8335901386748844,52,0.19986319541931152,100
0.8428351309707242,53,0.20494508743286133,100
0.8366718027734977,54,0.20699000358581543,100
0.8428351309707242,55,0.2115030288696289,100
0.8459167950693375,56,0.21527314186096191,100
0.8582434514637904,57,0.2189350128173828,100
0.8536209553158706,58,0.22233891487121582,100
0.8536209553158706,59,0.22519683837890625,100
0.8366718027734977,60,0.22706389427185059,100
0.8428351309707242,61,0.2332770824432373,100
0.8659476117103235,62,0.23783493041992188,100
0.8597842835130971,63,0.24045300483703613,100
0.8690292758089369,64,0.2483370304107666,100
0.8536209553158706,65,0.25217509269714355,100
0.864406779661017,66,0.25491786003112793,100
0.8628659476117103,67,0.2581031322479248,100
0.8551617873651772,68,0.26094794273376465,100
0.8505392912172574,69,0.26696109771728516,100
0.8659476117103235,70,0.2666199207305908,100
0.8659476117103235,71,0.27196407318115234,100
0.8705701078582434,72,0.277055025100708,100
0.864406779661017,73,0.28013110160827637,100
0.8690292758089369,74,0.28093695640563965,100
0.8782742681047766,75,0.29284000396728516,100
0.8751926040061633,76,0.3027989864349365,100
0.8813559322033898,77,0.30223989486694336,100
0.8767334360554699,78,0.30385899543762207,100
0.8782742681047766,79,0.31337904930114746,100
0.884437596302003,80,0.31789517402648926,100
0.8921417565485362,81,0.3181889057159424,100
0.8767334360554699,82,0.33757710456848145,100
0.8798151001540832,83,0.3240959644317627,100
0.8705701078582434,84,0.3288459777832031,100
0.8690292758089369,85,0.3362729549407959,100
0.8782742681047766,86,0.364976167678833,100
0.8767334360554699,87,0.34445905685424805,100
0.8690292758089369,88,0.3485391139984131,100
0.8998459167950693,89,0.3560621738433838,100
0.8906009244992296,90,0.3626821041107178,100
0.8967642526964561,91,0.36191487312316895,100
0.8921417565485362,92,0.35814905166625977,100
0.8859784283513097,93,0.363278865814209,100
0.889060092449923,94,0.3619410991668701,100
0.889060092449923,95,0.3718841075897217,100
0.8952234206471494,96,0.36469006538391113,100
0.8921417565485362,97,0.3713240623474121,100
0.889060092449923,98,0.37167811393737793,100
0.8906009244992296,99,0.3746521472930908,100
0.8859784283513097,100,0.38216280937194824,100
0.8983050847457628,101,0.3869040012359619,100
0.8998459167950693,102,0.38925695419311523,100
0.901386748844376,103,0.39031004905700684,100
0.8936825885978429,104,0.38849306106567383,100
0.9060092449922958,105,0.4026169776916504,100
0.8967642526964561,106,0.3999340534210205,100
0.9106317411402157,107,0.4096090793609619,100
0.9244992295839753,108,0.41320300102233887,100
0.9121725731895224,109,0.4276158809661865,100
0.9060092449922958,110,0.42072010040283203,100
0.9121725731895224,111,0.4288640022277832,100
0.8967642526964561,112,0.4395718574523926,100
0.8983050847457628,113,0.4444730281829834,100
0.9167950693374423,114,0.4456961154937744,100
0.9244992295839753,115,0.4440958499908447,100
0.9198767334360555,116,0.4557631015777588,100
0.9060092449922958,117,0.45229601860046387,100
0.9152542372881356,118,0.4554941654205322,100
0.9075500770416025,119,0.4489409923553467,100
0.8998459167950693,120,0.4482271671295166,100
0.9106317411402157,121,0.45882606506347656,100
0.9275808936825886,122,0.4650092124938965,100
0.9137134052388289,123,0.4681088924407959,100
0.9368258859784283,124,0.4721798896789551,100
0.9198767334360555,125,0.4862070083618164,100
0.9198767334360555,126,0.48331618309020996,100
0.9121725731895224,127,0.4987831115722656,100
0.9244992295839753,128,0.4965169429779053,100
0.9291217257318952,129,0.496196985244751,100
0.9106317411402157,130,0.5025761127471924,100
0.9183359013867488,131,0.49958109855651855,100
0.9337442218798151,132,0.4981510639190674,100
0.9322033898305084,133,0.5113780498504639,100
0.938366718027735,134,0.5129489898681641,100
0.9090909090909091,135,0.5188539028167725,100
0.9429892141756548,136,0.522759199142456,100
0.938366718027735,137,0.5327410697937012,100
0.9399075500770416,138,0.5272469520568848,100
0.9306625577812019,139,0.532494068145752,100
0.9399075500770416,140,0.5272128582000732,100
0.9229583975346687,141,0.5334529876708984,100
0.9568567026194145,142,0.5473299026489258,100
0.9322033898305084,143,0.5428669452667236,100
0.9476117103235747,144,0.5522260665893555,100
0.926040061633282,145,0.543205976486206,100
0.9460708782742681,146,0.5575361251831055,100
0.9399075500770416,147,0.5672149658203125,100
0.9491525423728814,148,0.574951171875,100
0.9522342064714946,149,0.5681838989257812,100
0.9506933744221879,150,0.5765089988708496,100
0.9445300462249615,151,0.583975076675415,100
0.9337442218798151,152,0.5823180675506592,100
0.9522342064714946,153,0.5860211849212646,100
0.9414483821263482,154,0.5885679721832275,100
0.9568567026194145,155,0.605400800704956,100
0.9414483821263482,156,0.612076997756958,100
0.9337442218798151,157,0.6327259540557861,100
0.9445300462249615,158,0.6275069713592529,100
0.9476117103235747,159,0.6046051979064941,100
0.9460708782742681,160,0.6056118011474609,100
0.9491525423728814,161,0.6404459476470947,100
0.9583975346687211,162,0.663585901260376,100
0.9476117103235747,163,0.6092710494995117,100
0.9676425269645609,164,0.6345388889312744,100
0.9599383667180277,165,0.6454808712005615,100
0.9537750385208013,166,0.6520111560821533,100
0.9476117103235747,167,0.6359298229217529,100
0.9491525423728814,168,0.6381149291992188,100
0.9506933744221879,169,0.642287015914917,100
0.9476117103235747,170,0.6423580646514893,100
0.9445300462249615,171,0.6483139991760254,100
0.9568567026194145,172,0.6471560001373291,100
0.9553158705701078,173,0.6643021106719971,100
0.9738058551617874,174,0.6542649269104004,100
0.9614791987673343,175,0.6754488945007324,100
0.963020030816641,176,0.6741559505462646,100
0.9399075500770416,177,0.6108047962188721,100
0.9537750385208013,178,0.6836929321289062,100
0.9691833590138675,179,0.6945810317993164,100
0.9522342064714946,180,0.6945171356201172,100
0.9537750385208013,181,0.6898078918457031,100
0.9599383667180277,182,0.6962289810180664,100
0.9614791987673343,183,0.697504997253418,100
0.9599383667180277,184,0.7072150707244873,100
0.9553158705701078,185,0.7148399353027344,100
0.9676425269645609,186,0.7121601104736328,100
0.9661016949152542,187,0.7450230121612549,100
0.9738058551617874,188,0.7382750511169434,100
0.9599383667180277,189,0.7239739894866943,100
0.9645608628659477,190,0.7428910732269287,100
0.9599383667180277,191,0.7378339767456055,100
0.963020030816641,192,0.7545320987701416,100
0.9707241910631741,193,0.749129056930542,100
0.9722650231124808,194,0.7510440349578857,100
0.963020030816641,195,0.7484948635101318,100
0.9275808936825886,196,0.5758988857269287,100
0.9691833590138675,197,0.7571489810943604,100
0.9722650231124808,198,0.753803014755249,100
0.9784283513097073,199,0.7630820274353027,100
0.9738058551617874,200,0.7650101184844971,100
